FID_,MAPBLKLOT,BLKLOT,BLOCK_NUM,LOT_NUM,address,LabelField,source,LowAddress,HighAddres,StreetName,StreetType,SHAPE_area,SHAPE_len,X,full/partial
,41058,41067,41,067,444 FRANCISCO ST - UNIT 205,444,DBI,444,444,FRANCISCO,ST,5095.040062,289.835008,0,full
,3573046,3573067,3573,067,2130 HARRISON ST - UNIT 20,2130,DBI,2130,2130,HARRISON,ST,17315.37697,540.977142,0,full
,3773010,3773067,3773,067, , , ,0,0, , ,112327.2148,1529.082702,0,full
,3778052,3778067,3778,067, , ,ASSESSOR,0,0, , ,7500.009158,350.0003,0,full
,3785030,3785067,3785,067,175 BLUXOME ST - UNIT 204,175,DBI,175,175,BLUXOME,ST,30937.80227,775.007945,0,full
,1895067,1895067,1895,067,4200-4202 MORAGA ST,4200-4202,DBI,4200,4202,MORAGA,ST,1749.996332,180.999954,0,full
,52041,52067,52,067, , ,ASSESSOR,0,0, , ,44662.71073,924.736396,0,full
,3793005,3793067,3793,067,88 KING ST - UNIT 412,88,DBI,88,88,KING,ST,82156.76639,1147.29207,0,full
,1218067,1218067,1218,067,1171 OAK ST - UNIT 1,1171,DBI,1171,1171,OAK,ST,3449.510712,325.961074,0,full
,8708009,8708067,8708,067,255 BERRY ST - UNIT 502,255,DBI,255,255,BERRY,ST,42959.2515,836.38014,0,full
,39058,39067,39,067,33 MIDWAY ST - UNIT 304,33,DBI,33,33,MIDWAY,ST,6524.615203,335.753993,0,full
,8706011,8706067,8706,067, , , ,0,0, , ,60740.05961,1053.20019,0,full
,846067,846067,846,067,738 HAIGHT ST,738,DBI,738,738,HAIGHT,ST,2749.994119,269.999823,0,full
,8702011,8702067,8702,067,250 KING ST - UNIT 912,250,DBI,250,250,KING,ST,213232.0653,2153.879992,0,full
,3771004,3771067,3771,067,501 BEALE ST - UNIT 11D,501,DBI,501,501,BEALE,ST,22593.99976,602.000131,0,full
,3967049,3967067,3967,067,380 ALABAMA ST - UNIT 19,380,DBI,380,380,ALABAMA,ST,17363.94131,528.058654,0,full
,351052,351067,351,067,83-91 MCALLISTER ST,83-91,DBI,83,91,MCALLISTER,ST,7498.06968,349.951276,0,full
,1215017,1215067,1215,067,350 BRODERICK ST - UNIT 321,350,DBI,350,350,BRODERICK,ST,49212.88313,905.538775,0,full
,3794031,3794067,3794,067,188 KING ST - UNIT 602,188,DBI,188,188,KING,ST,12271.92599,453.502146,0,full
,3518046,3518067,3518,067,30-34 DORE ST - UNIT 402,30-34,DBI,30,34,DORE,ST,8499.998072,369.999898,0,full
,8707009,8707067,8707,067,325 BERRY ST - UNIT 501,325,DBI,325,325,BERRY,ST,41654.24993,822.000008,0,full
,8720018,8720067,8720,067,330 MISSION BAY BLVD - UNIT 408,330,ASSESSOR,330,330,MISSION BAY,BLVD,58214.76982,973.380108,0,full
,5203067,5203067,5203,067,1555 BURKE AV,1555,DBI,1555,1555,BURKE,AVE,82231.0619,1158.497715,0,full
,166009,166067,166,067,733 FRONT ST - UNIT 604,733,DBI,733,733,FRONT,ST,20241.06168,569.416028,0,full
,3707064,3707067,3707,067,74 NEW MONTGOMERY ST - UNIT 201,74,DBI,74,74,NEW MONTGOMERY,ST,17865.27288,661.452688,0,full
,3800006,3800067,3800,067,888 07TH ST - UNIT 111,888,DBI,888,888,07TH,ST,95280.39555,1367.57091,0,full
,3702058,3702067,3702,067,1160 MISSION ST - UNIT 507,1160,DBI,1160,1160,MISSION,ST,43556.57843,948.773764,0,full
,31007,31067,31,067,2351 POWELL ST - UNIT 512,2351,DBI,2351,2351,POWELL,ST,113329.9516,1374.343629,0,full
,8704008,8704067,8704,067,300 BERRY ST,300,DBI,300,300,BERRY,ST,41860.8181,832.480134,0,full
,814023,814067,814,067, , , ,0,0, , ,22430.8291,626.456516,0,full
,3719020,3719067,3719,067,101-129 SITUS TO BE ASSIGNED ST,101-129,DBI,101,129,SITUS TO BE ASSIGNED,ST,50667.05179,918.384928,0,full
,834032,834067,834,067,77 VAN NESS AV - UNIT 706,77,DBI,77,77,VAN NESS,AVE,13040.39324,457.200339,0,full
,3735A001,3735A067,3735A,067,645 HOWARD ST,645,DBI,645,645,HOWARD,ST,12409.49397,545.837984,0,full
,8711033,8711067,8711,067, , , ,0,0, , ,65663.40903,1027.559972,0,full
,515065,515067,515,067, , , ,0,0, , ,1871.830235,175.481266,0,full
,845066,845067,845,067, , , ,0,0, , ,2848.374211,232.613716,0,full
,4848017,4848068,4848,068,1555 YOSEMITE AV - UNIT 7,1555,DBI,1555,1555,YOSEMITE,AVE,121130.753,1605.561203,0,full
,6745068,6745068,6745,068, , ,ASSESSOR,0,0, , ,1491.044164,170.558254,0,full
,4228058,4228068,4228,068,1011 23RD ST - UNIT 11,1011,DBI,1011,1011,23RD,ST,10025.32573,400.507426,0,full
,3609068,3609068,3609,068,353-355 LEXINGTON ST,353-355,DBI,353,355,LEXINGTON,ST,1650.000944,193.999927,0,full
,4081055,4081068,4081,068,745 FLORIDA ST - UNIT 14,745,DBI,745,745,FLORIDA,ST,9497.638136,491.840496,0,full
,1894067,1894068,1894,068,1547 48TH AV - UNIT 2,1547,DBI,1547,1547,48TH,AVE,3037.498757,293.000022,0,full
,1702068,1702068,1702,068,1265-1271 48TH AV,1265-1271,DBI,1265,1271,48TH,AVE,3000.005313,290.000613,0,full
,3570050,3570068,3570,068,550 SOUTH VAN NESS AV - UNIT 301,550,DBI,550,550,SOUTH VAN NESS,AVE,13130.35972,500.143175,0,full
,3575068,3575068,3575,068,3219 17TH ST,3219,DBI,3219,3219,17TH,ST,2500.001855,250.000024,0,full
,3568068,3568068,3568,068,141-149 ALBION ST,141-149,DBI,141,149,ALBION,ST,7200.001134,360.000138,0,full
,3569068,3569068,3569,068,59 RONDEL PL,59,DBI,59,59,RONDEL,PL,1366.038387,167.583908,0,full
,3576068,3576068,3576,068,40 SYCAMORE ST,40,DBI,40,40,SYCAMORE,ST,2559.49297,248.884013,0,full
,3577068,3577068,3577,068,19 DEARBORN ST - UNIT 1,19,DBI,19,19,DEARBORN,ST,2625.005845,260.000143,0,full
,3588068,3588068,3588,068,3577 18TH ST,3577,DBI,3577,3577,18TH,ST,2500.003387,250.000145,0,full
,3589068,3589068,3589,068,117 LEXINGTON ST,117,DBI,117,117,LEXINGTON,ST,2000.000658,210.000204,0,full
,3510061,3510068,3510,068,940 NATOMA ST - UNIT 8,940,DBI,940,940,NATOMA,ST,3743.777623,249.834159,0,full
,3511068,3511068,3511,068,1041 MINNA ST,1041,DBI,1041,1041,MINNA,ST,663.687986,103.175243,0,full
,3519068,3519068,3519,068,1359 FOLSOM ST,1359,DBI,1359,1359,FOLSOM,ST,1945.569903,205.645634,0,full
,3525068,3525068,3525,068,405 10TH ST,405,DBI,405,405,10TH,ST,3000.005455,260.000153,0,full
,3502068,3502068,3502,068,3 PEARL ST,3,DBI,3,3,PEARL,ST,4309.458659,267.691853,0,full
,3520060,3520068,3520,068,1488 HARRISON ST - UNIT 204,1488,DBI,1488,1488,HARRISON,ST,4999.995693,299.999835,0,full
,3532068,3532068,3532,068,25 DUBOCE AV,25,DBI,25,25,DUBOCE,AVE,2219.28349,227.542685,0,full
,3533068,3533068,3533,068,131-135 DUBOCE AV,131-135,DBI,131,135,DUBOCE,AVE,2999.999252,246.666609,0,full
,3538068,3538068,3538,068,56 WALTER ST,56,DBI,56,56,WALTER,ST,2200.003373,226.000162,0,full
,3541068,3541068,3541,068,879 14TH ST,879,DBI,879,879,14TH,ST,2873.12117,279.849773,0,full
,3757068,3757068,3757,068,25 MCLEA CT - UNIT A,25,DBI,25,25,MCLEA,CT,3449.998742,241.999939,0,full
,265003,265068,265,068,1 PINE ST - UNIT 2601,1,DBI,1,1,PINE,ST,18080.73879,661.582933,0,full
,3716021,3716068,3716,068, , , ,0,0, , ,150697.4078,1648.981387,0,full
,3704068,3704068,3704,068,979-989 MARKET ST,979-989,DBI,979,989,MARKET,ST,16691.92876,535.922828,0,full
,3789028,3789068,3789,068, , , ,0,0, , ,141815.1086,1670.815536,0,full
,3768021,3768068,3768,068,38 BRYANT ST - UNIT 709,38,DBI,38,38,BRYANT,ST,32016.72902,826.696558,0,full
,3722068,3722068,3722,068,655-657 MISSION ST,655-657,DBI,655,657,MISSION,ST,14139.79583,496.544783,0,full
,3735065,3735068,3735,068,246 02ND ST - UNIT 3501,246,DBI,246,246,02ND,ST,12933.41204,464.626387,0,full
,3724068,3724068,3724,068,325 MINNA ST,325,DBI,325,325,MINNA,ST,11897.43138,479.52957,0,full
,3703068,3703068,3703,068,1041-1045 MARKET ST,1041-1045,DBI,1041,1045,MARKET,ST,4084.530703,376.763227,0,full
,3732068,3732068,3732,068,456 CLEMENTINA ST,456,DBI,456,456,CLEMENTINA,ST,3750.011501,250.000649,0,full
,3726068,3726068,3726,068,22 RUSS ST,22,DBI,22,22,RUSS,ST,1785.18311,195.261439,0,full
,3725068,3725068,3725,068,475 MINNA ST,475,DBI,475,475,MINNA,ST,2285.682742,211.372369,0,full
,3777068,3777068,3777,068,118 FREELON ST,118,DBI,118,118,FREELON,ST,6000.017199,310.000481,0,full
,3787052,3787068,3787,068,601 04TH ST - UNIT 117,601,DBI,601,601,04TH,ST,42147.88626,888.060295,0,full
,3731068,3731068,3731,068,29 MOSS ST,29,DBI,29,29,MOSS,ST,1875.000133,199.999919,0,full
,3730068,3730068,3730,068,46 RAUSCH ST,46,DBI,46,46,RAUSCH,ST,2855.011634,278.402743,0,full
,3754068,3754068,3754,068,340 06TH ST - UNIT 101,340,DBI,340,340,06TH,ST,4509.772152,315.521727,0,full
,3786063,3786068,3786,068,695 05TH ST - UNIT 6,695,DBI,695,695,05TH,ST,10824.28325,419.558773,0,full
,3779068,3779068,3779,068,35 GILBERT ST,35,DBI,35,35,GILBERT,ST,5800.007281,365.000122,0,full
,171018,171068,171,068,2-88 DAVIS ST,Feb-88,DBI,2,88,DAVIS,ST,83731.97698,1158.689842,0,full
,161041,161068,161,068,728 PACIFIC AV - UNIT 505,728,DBI,728,728,PACIFIC,AVE,15970.97277,531.12948,0,full
,51037,51068,51,068,600 CHESTNUT ST - UNIT 310,600,DBI,600,600,CHESTNUT,ST,20291.28508,570.116482,0,full
,914060,914068,914,068,1921 JEFFERSON ST - UNIT 202,1921,DBI,1921,1921,JEFFERSON,ST,6258.989121,325.287683,0,full
,0439A059,0439A068,0439A,068,400 AVILA ST - UNIT 204,400,DBI,400,400,AVILA,ST,6250.024295,325.001128,0,full
,0436F055,0436F068,0436F,068,3600 FILLMORE ST - UNIT 208,3600,DBI,3600,3600,FILLMORE,ST,14136.53559,534.775022,0,full
,39068,39068,39,068,37 MIDWAY ST,37,DBI,37,37,MIDWAY,ST,4568.139248,291.004361,0,full
,41058,41068,41,068,444 FRANCISCO ST - UNIT 301,444,DBI,444,444,FRANCISCO,ST,5095.040062,289.835008,0,full
,3573046,3573068,3573,068,2130 HARRISON ST - UNIT 21,2130,DBI,2130,2130,HARRISON,ST,17315.37697,540.977142,0,full
,3773010,3773068,3773,068, , , ,0,0, , ,112327.2148,1529.082702,0,full
,3785030,3785068,3785,068,175 BLUXOME ST - UNIT 205,175,DBI,175,175,BLUXOME,ST,30937.80227,775.007945,0,full
,1895068,1895068,1895,068,4200-4202 MORAGA ST,4200-4202,DBI,4200,4202,MORAGA,ST,1750.002032,181.000073,0,full
,52041,52068,52,068, , ,ASSESSOR,0,0, , ,44662.71073,924.736396,0,full
,3793005,3793068,3793,068,88 KING ST - UNIT 413,88,DBI,88,88,KING,ST,82156.76639,1147.29207,0,full
,1218067,1218068,1218,068,1171 OAK ST - UNIT 2,1171,DBI,1171,1171,OAK,ST,3449.510712,325.961074,0,full
,8708009,8708068,8708,068,255 BERRY ST - UNIT 503,255,DBI,255,255,BERRY,ST,42959.2515,836.38014,0,full
,3778068,3778068,3778,068,767 BRYANT ST,767,DBI,767,767,BRYANT,ST,10971.24041,442.569079,0,full
,8706011,8706068,8706,068, , , ,0,0, , ,60740.05961,1053.20019,0,full
,846067,846068,846,068,740 HAIGHT ST,740,DBI,740,740,HAIGHT,ST,2749.994119,269.999823,0,full
,8702011,8702068,8702,068,250 KING ST - UNIT 914,250,DBI,250,250,KING,ST,213232.0653,2153.879992,0,full
,1805068,1805068,1805,068,1420 LA PLAYA  - UNIT A,1420,ASSESSOR,1420,1420,LA PLAYA, ,3625.620274,301.70829,0,full
,3771004,3771068,3771,068,501 BEALE ST - UNIT 11E,501,DBI,501,501,BEALE,ST,22593.99976,602.000131,0,full
,3967049,3967068,3967,068,380 ALABAMA ST - UNIT 20,380,DBI,380,380,ALABAMA,ST,17363.94131,528.058654,0,full
,351052,351068,351,068,83-91 MCALLISTER ST,83-91,DBI,83,91,MCALLISTER,ST,7498.06968,349.951276,0,full
,1215017,1215068,1215,068,350 BRODERICK ST - UNIT 322,350,DBI,350,350,BRODERICK,ST,49212.88313,905.538775,0,full
,3794031,3794068,3794,068,188 KING ST - UNIT 603,188,DBI,188,188,KING,ST,12271.92599,453.502146,0,full
,3518046,3518068,3518,068,30-34 DORE ST - UNIT 403,30-34,DBI,30,34,DORE,ST,8499.998072,369.999898,0,full
,8707009,8707068,8707,068,325 BERRY ST - UNIT 502,325,DBI,325,325,BERRY,ST,41654.24993,822.000008,0,full
,8720018,8720068,8720,068,330 MISSION BAY BLVD - UNIT 409,330,ASSESSOR,330,330,MISSION BAY,BLVD,58214.76982,973.380108,0,full
,5203067,5203068,5203,068,1555 BURKE AV,1555,DBI,1555,1555,BURKE,AVE,82231.0619,1158.497715,0,full
,166009,166068,166,068,733 FRONT ST - UNIT 605,733,DBI,733,733,FRONT,ST,20241.06168,569.416028,0,full
,3707064,3707068,3707,068,74 NEW MONTGOMERY ST - UNIT 202,74,DBI,74,74,NEW MONTGOMERY,ST,17865.27288,661.452688,0,full
,3800006,3800068,3800,068,888 07TH ST - UNIT 110,888,DBI,888,888,07TH,ST,95280.39555,1367.57091,0,full
,3702058,3702068,3702,068,1160 MISSION ST - UNIT 508,1160,DBI,1160,1160,MISSION,ST,43556.57843,948.773764,0,full
,31007,31068,31,068,2351 POWELL ST - UNIT 513,2351,DBI,2351,2351,POWELL,ST,113329.9516,1374.343629,0,full
,8704008,8704068,8704,068,300 BERRY ST,300,DBI,300,300,BERRY,ST,41860.8181,832.480134,0,full
,814023,814068,814,068, , , ,0,0, , ,22430.8291,626.456516,0,full
,3719020,3719068,3719,068,101-129 SITUS TO BE ASSIGNED ST,101-129,DBI,101,129,SITUS TO BE ASSIGNED,ST,50667.05179,918.384928,0,full
,834032,834068,834,068,77 VAN NESS AV - UNIT 707,77,DBI,77,77,VAN NESS,AVE,13040.39324,457.200339,0,full
,3735A001,3735A068,3735A,068,645 HOWARD ST,645,DBI,645,645,HOWARD,ST,12409.49397,545.837984,0,full
,8711033,8711068,8711,068, , , ,0,0, , ,65663.40903,1027.559972,0,full
,845066,845068,845,068, , , ,0,0, , ,2848.374211,232.613716,0,full
,4848017,4848069,4848,069,1555 YOSEMITE AV - UNIT 8,1555,DBI,1555,1555,YOSEMITE,AVE,121130.753,1605.561203,0,full
,4786069,4786069,4786,069,1166 SHAFTER AV - UNIT A,1166,DBI,1166,1166,SHAFTER,AVE,7500.080437,350.003821,0,full
,6745069,6745069,6745,069, , ,ASSESSOR,0,0, , ,3348.591777,233.711946,0,full
,4228058,4228069,4228,069,1011 23RD ST - UNIT 12,1011,DBI,1011,1011,23RD,ST,10025.32573,400.507426,0,full
,3609069,3609069,3609,069,351 LEXINGTON ST,351,DBI,351,351,LEXINGTON,ST,1612.50031,193.000045,0,full
,4081055,4081069,4081,069,745 FLORIDA ST - UNIT 15,745,DBI,745,745,FLORIDA,ST,9497.638136,491.840496,0,full
,4104069,4104069,4104,069,631 PENNSYLVANIA AV,631,DBI,631,631,PENNSYLVANIA,AVE,2535.199158,252.817277,0,full
,1894067,1894069,1894,069,1547 48TH AV - UNIT 3,1547,DBI,1547,1547,48TH,AVE,3037.498757,293.000022,0,full
,1702069,1702069,1702,069,1269-1271 48TH AV,1269-1271,DBI,1269,1271,48TH,AVE,3000.006084,290.000716,0,full
,3570050,3570069,3570,069,550 SOUTH VAN NESS AV - UNIT 302,550,DBI,550,550,SOUTH VAN NESS,AVE,13130.35972,500.143175,0,full
,3569069,3569069,3569,069,53 RONDEL PL,53,DBI,53,53,RONDEL,PL,1366.042389,167.584042,0,full
,3576069,3576069,3576,069,48 SYCAMORE ST,48,DBI,48,48,SYCAMORE,ST,2461.040615,246.883802,0,full
,3577068,3577069,3577,069,19 DEARBORN ST - UNIT 2,19,DBI,19,19,DEARBORN,ST,2625.005845,260.000143,0,full
,3574069,3574069,3574,069,337-339 SHOTWELL ST,337-339,DBI,337,339,SHOTWELL,ST,3062.503034,295.000029,0,full
,3588069,3588069,3588,069,3573-3575 18TH ST,3573-3575,DBI,3573,3575,18TH,ST,2499.999063,250.000145,0,full
,3589069,3589069,3589,069,116 LEXINGTON ST,116,DBI,116,116,LEXINGTON,ST,2018.301291,211.463748,0,full
,3510069,3510069,3510,069,960 NATOMA ST - UNIT 1,960,DBI,960,960,NATOMA,ST,1875.004849,200.000095,0,full
,3511069,3511069,3511,069,1033 MINNA ST,1033,DBI,1033,1033,MINNA,ST,657.260595,102.657808,0,full
,3519069,3519069,3519,069,130 DORE ST,130,DBI,130,130,DORE,ST,4700.004217,305.999921,0,full
,3525069,3525069,3525,069,1385 HARRISON ST,1385,DBI,1385,1385,HARRISON,ST,2499.994773,249.99988,0,full
,3520060,3520069,3520,069,1488 HARRISON ST - UNIT 205,1488,DBI,1488,1488,HARRISON,ST,4999.995693,299.999835,0,full
,3513069,3513069,3513,069,80 DUBOCE AV,80,DBI,80,80,DUBOCE,AVE,4685.298859,292.127691,0,full
,3532069,3532069,3532,069,15 DUBOCE AV,15,DBI,15,15,DUBOCE,AVE,3005.627693,248.844364,0,full
,3533069,3533069,3533,069,127-129 DUBOCE AV,127-129,DBI,127,129,DUBOCE,AVE,2249.994132,229.999932,0,full
,3538069,3538069,3538,069,58-60 WALTER ST,58-60,DBI,58,60,WALTER,ST,2200.003346,226.000162,0,full
,3537069,3537069,3537,069,70-72 BELCHER ST,70-72,DBI,70,72,BELCHER,ST,3103.052741,300.844156,0,full
,3541069,3541069,3541,069,875 14TH ST,875,DBI,875,875,14TH,ST,2872.947479,279.835829,0,full
,3545069,3545069,3545,069,38-44 RAMONA AV,38-44,DBI,38,44,RAMONA,AVE,2624.996831,219.999852,0,full
,3780069,3780069,3780,069,548 07TH ST,548,DBI,548,548,07TH,ST,13277.05459,491.926425,0,full
,3757068,3757069,3757,069,25 MCLEA CT - UNIT B,25,DBI,25,25,MCLEA,CT,3449.998742,241.999939,0,full
,265003,265069,265,069,1 PINE ST - UNIT 2603,1,DBI,1,1,PINE,ST,18080.73879,661.582933,0,full
,3716021,3716069,3716,069, , , ,0,0, , ,150697.4078,1648.981387,0,full
,3724069,3724069,3724,069,329 MINNA ST,329,DBI,329,329,MINNA,ST,6215.801893,334.767892,0,full
,3704069,3704069,3704,069,973 MARKET ST,973,DBI,973,973,MARKET,ST,8338.2399,437.108765,0,full
,3789028,3789069,3789,069, , , ,0,0, , ,141815.1086,1670.815536,0,full
,3768021,3768069,3768,069,38 BRYANT ST - UNIT 801,38,DBI,38,38,BRYANT,ST,32016.72902,826.696558,0,full
,3722069,3722069,3722,069,647-649 MISSION ST,647-649,DBI,647,649,MISSION,ST,6197.896647,409.548391,0,full
,3735065,3735069,3735,069,246 02ND ST - UNIT 502,246,DBI,246,246,02ND,ST,12933.41204,464.626387,0,full
,3726069,3726069,3726,069,552-554 NATOMA ST,552-554,DBI,552,554,NATOMA,ST,1829.039803,196.325605,0,full
,3725069,3725069,3725,069, V, ,ASSESSOR,0,0,V, ,1478.40523,189.67803,0,full
,3777068,3777069,3777,069,114 FREELON ST,114,DBI,114,114,FREELON,ST,6000.017199,310.000481,0,full
,3787052,3787069,3787,069,601 04TH ST - UNIT 118,601,DBI,601,601,04TH,ST,42147.88626,888.060295,0,full
,3731069,3731069,3731,069,23-25 MOSS ST,23-25,DBI,23,25,MOSS,ST,1875.002518,200.000082,0,full
,3754068,3754069,3754,069,340 06TH ST - UNIT 102,340,DBI,340,340,06TH,ST,4509.772152,315.521727,0,full
,3786063,3786069,3786,069,695 05TH ST - UNIT 7,695,DBI,695,695,05TH,ST,10824.28325,419.558773,0,full
,3729069,3729069,3729,069,721 TEHAMA ST,721,DBI,721,721,TEHAMA,ST,1632.476601,197.473238,0,full
,171069,171069,171,069,99 JACKSON ST,99,DBI,99,99,JACKSON,ST,46265.73688,880.91998,0,full
,161041,161069,161,069,728 PACIFIC AV - UNIT 506,728,DBI,728,728,PACIFIC,AVE,15970.97277,531.12948,0,full
,51037,51069,51,069,600 CHESTNUT ST - UNIT 311,600,DBI,600,600,CHESTNUT,ST,20291.28508,570.116482,0,full
,914060,914069,914,069,1921 JEFFERSON ST - UNIT 203,1921,DBI,1921,1921,JEFFERSON,ST,6258.989121,325.287683,0,full
,0439A059,0439A069,0439A,069,400 AVILA ST - UNIT 205,400,DBI,400,400,AVILA,ST,6250.024295,325.001128,0,full
,0436F055,0436F069,0436F,069,3600 FILLMORE ST - UNIT 209,3600,DBI,3600,3600,FILLMORE,ST,14136.53559,534.775022,0,full
,39068,39069,39,069,37 MIDWAY ST - UNIT 2,37,DBI,37,37,MIDWAY,ST,4568.139248,291.004361,0,full
,41058,41069,41,069,444 FRANCISCO ST - UNIT 302,444,DBI,444,444,FRANCISCO,ST,5095.040062,289.835008,0,full
,3573046,3573069,3573,069,2130 HARRISON ST - UNIT 22,2130,DBI,2130,2130,HARRISON,ST,17315.37697,540.977142,0,full
,3773010,3773069,3773,069, , , ,0,0, , ,112327.2148,1529.082702,0,full
,3785030,3785069,3785,069,175 BLUXOME ST - UNIT 206,175,DBI,175,175,BLUXOME,ST,30937.80227,775.007945,0,full
,1895069,1895069,1895,069,4200-4202 MORAGA ST,4200-4202,DBI,4200,4202,MORAGA,ST,3625.00012,241.000005,0,full
,52041,52069,52,069, , ,ASSESSOR,0,0, , ,44662.71073,924.736396,0,full
,3793005,3793069,3793,069,88 KING ST - UNIT 414,88,DBI,88,88,KING,ST,82156.76639,1147.29207,0,full
,3555069,3555069,3555,069,1795 15TH ST,1795,DBI,1795,1795,15TH,ST,2505.339203,210.517453,0,full
,1218067,1218069,1218,069,1171 OAK ST - UNIT 3,1171,DBI,1171,1171,OAK,ST,3449.510712,325.961074,0,full
,8708009,8708069,8708,069,255 BERRY ST - UNIT 504,255,DBI,255,255,BERRY,ST,42959.2515,836.38014,0,full
,3778068,3778069,3778,069,767 BRYANT ST - UNIT 202,767,DBI,767,767,BRYANT,ST,10971.24041,442.569079,0,full
,8706011,8706069,8706,069, , , ,0,0, , ,60740.05961,1053.20019,0,full
,846067,846069,846,069,742 HAIGHT ST,742,DBI,742,742,HAIGHT,ST,2749.994119,269.999823,0,full
,8702011,8702069,8702,069,250 KING ST - UNIT 916,250,DBI,250,250,KING,ST,213232.0653,2153.879992,0,full
,1805068,1805069,1805,069,1420 LA PLAYA  - UNIT B,1420,ASSESSOR,1420,1420,LA PLAYA, ,3625.620274,301.70829,0,full
,3771004,3771069,3771,069,501 BEALE ST - UNIT 11F,501,DBI,501,501,BEALE,ST,22593.99976,602.000131,0,full
,3967049,3967069,3967,069,380 ALABAMA ST - UNIT 21,380,DBI,380,380,ALABAMA,ST,17363.94131,528.058654,0,full
,351052,351069,351,069,83-91 MCALLISTER ST,83-91,DBI,83,91,MCALLISTER,ST,7498.06968,349.951276,0,full
,1215017,1215069,1215,069,350 BRODERICK ST - UNIT 323,350,DBI,350,350,BRODERICK,ST,49212.88313,905.538775,0,full
,3794031,3794069,3794,069,188 KING ST - UNIT 604,188,DBI,188,188,KING,ST,12271.92599,453.502146,0,full
,3518046,3518069,3518,069,30-34 DORE ST - UNIT 404,30-34,DBI,30,34,DORE,ST,8499.998072,369.999898,0,full
,8707009,8707069,8707,069,325 BERRY ST - UNIT 505,325,DBI,325,325,BERRY,ST,41654.24993,822.000008,0,full
,8720018,8720069,8720,069,325 CHINA BASIN ST - UNIT 410,325,DBI,325,325,CHINA BASIN,ST,58214.76982,973.380108,0,full
,5203067,5203069,5203,069,1555 BURKE AV,1555,DBI,1555,1555,BURKE,AVE,82231.0619,1158.497715,0,full
,166009,166069,166,069,733 FRONT ST - UNIT 606,733,DBI,733,733,FRONT,ST,20241.06168,569.416028,0,full
,3707064,3707069,3707,069,74 NEW MONTGOMERY ST - UNIT 203,74,DBI,74,74,NEW MONTGOMERY,ST,17865.27288,661.452688,0,full
,3800006,3800069,3800,069,888 07TH ST - UNIT 109,888,DBI,888,888,07TH,ST,95280.39555,1367.57091,0,full
,3702058,3702069,3702,069,1160 MISSION ST - UNIT 509,1160,DBI,1160,1160,MISSION,ST,43556.57843,948.773764,0,full
,31007,31069,31,069,2351 POWELL ST - UNIT 514,2351,DBI,2351,2351,POWELL,ST,113329.9516,1374.343629,0,full
,8704008,8704069,8704,069,300 BERRY ST,300,DBI,300,300,BERRY,ST,41860.8181,832.480134,0,full
,814023,814069,814,069, , , ,0,0, , ,22430.8291,626.456516,0,full
,3719020,3719069,3719,069,101-129 SITUS TO BE ASSIGNED ST,101-129,DBI,101,129,SITUS TO BE ASSIGNED,ST,50667.05179,918.384928,0,full
,834032,834069,834,069,77 VAN NESS AV - UNIT 708,77,DBI,77,77,VAN NESS,AVE,13040.39324,457.200339,0,full
,3735A001,3735A069,3735A,069,645 HOWARD ST,645,DBI,645,645,HOWARD,ST,12409.49397,545.837984,0,full
,8711033,8711069,8711,069, , , ,0,0, , ,65663.40903,1027.559972,0,full
,845066,845069,845,069, , , ,0,0, , ,2848.374211,232.613716,0,full
,4848017,4848070,4848,070,1555 YOSEMITE AV - UNIT 9,1555,DBI,1555,1555,YOSEMITE,AVE,121130.753,1605.561203,0,full
,5835070,5835070,5835,070,4075-4077 MISSION ST,4075-4077,DBI,4075,4077,MISSION,ST,2655.151758,258.605972,0,full
,4786069,4786070,4786,070,1166 SHAFTER AV - UNIT B,1166,DBI,1166,1166,SHAFTER,AVE,7500.080437,350.003821,0,full
,4228058,4228070,4228,070,1011 23RD ST - UNIT 13,1011,DBI,1011,1011,23RD,ST,10025.32573,400.507426,0,full
,3609070,3609070,3609,070,347-349 LEXINGTON ST,347-349,DBI,347,349,LEXINGTON,ST,1612.500796,193.000045,0,full
,4081055,4081070,4081,070,725 FLORIDA ST - UNIT 16,725,DBI,725,725,FLORIDA,ST,9497.638136,491.840496,0,full
,4104069,4104070,4104,070,631 PENNSYLVANIA AV,631,DBI,631,631,PENNSYLVANIA,AVE,2535.199158,252.817277,0,full
,1894070,1894070,1894,070,1551 48TH AV - UNIT 1,1551,DBI,1551,1551,48TH,AVE,3037.500577,293.000133,0,full
,3570050,3570070,3570,070,550 SOUTH VAN NESS AV - UNIT 303,550,DBI,550,550,SOUTH VAN NESS,AVE,13130.35972,500.143175,0,full
,3575070,3575070,3575,070,600 SOUTH VAN NESS AV,600,DBI,600,600,SOUTH VAN NESS,AVE,9540.791582,390.815831,0,full
,3576070,3576070,3576,070,50 SYCAMORE ST,50,DBI,50,50,SYCAMORE,ST,2461.055907,246.884032,0,full
,3574070,3574070,3574,070,335 SHOTWELL ST,335,DBI,335,335,SHOTWELL,ST,3062.503393,295.000029,0,full
